Date,Account,Description,x,Account2,Beginning Balance,Activity,Ending Balance,Month,Qtr,Year,CC,CC Ar,CC Name,ADQ CC,P&L Line,BS/PL,ADQ ACC,ADQ ACC Name,Category,Sub Group,Group,Main,ADQ ACC BS,ADQ ACC Name BS,Category BS,Sub Group BS,Group BS,Main BS,Year - Month,Report,AED K,Year - Qtr,EBITDA,Column1,Factory,BU,OHC,TURBO ACC,Column2,TURBO MAP,Scenario,CC2,CC Ar3,YTD/YTG,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Date.1,Account.1,Description.1,x.1,Account2.1,Beginning Balance.1,Activity.1
2026-03-31,33262000,ايجار مكاتب,Adel,01.13.1101.33262000.8410.00.1301.00000.00000,,120874.5335,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5523003.0,Office & Other Rents,0.0,Rent,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,8.070677271816786,Q3,EBITDA,1301.0,Chicken,13.0, ,33262000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,42120000,ايرادات متنوعة,Adel,01.00.0000.42120000.00000.00.00000.00000.00000,,-950822.8339285714,,Mar,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,6011009.0,Scrap Sales/Storage Fees,0.0,Other Income,01 - Other Gain,05 - Other Income/Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,-63.48553341313824,Q3,Other Income/Exp,0.0,All,0.0, ,42120000.0,,01 - Other Gain,,,,YTD,,,,,,,,,,,
2026-03-31,33354000,بحوث وتجارب,Adel,01.00.0000.33354000.00000.00.00000.00000.00000,,19347.248428571427,,Mar,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5518018.0,R&D Development Expenses,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.291797317792043,Q3,EBITDA,0.0,All,0.0, ,33354000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33354000,بحوث وتجارب,Adel,01.13.1407.33354000.6710.00.1301.00000.00000,,116805.00714285714,,Mar,Q1,2026,6710,بحوث وتطوير وتجارب,R&D,R&D,04 - Overhead Expenses,PL,5518018.0,R&D Development Expenses,0.0,R&D,05 - R&D,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,7.798958879806179,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33354000.671,,05 - R&D,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1101.32297000.8410.00.1301.00000.00000,,1226.747714285714,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.08190877440647086,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.6710.00.1301.00000.00000,,587.2310714285713,,Mar,Q1,2026,6710,بحوث وتطوير وتجارب,R&D,R&D,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,05 - R&D,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.03920885834469996,Q3,EBITDA,1301.0,Chicken,13.0,OHC,32297000.671,,05 - R&D,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.6900.00.1301.00000.00000,,1784.588071428571,,Mar,Q1,2026,6900,المطعم,General Service,G&A-HR,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.11915524280086606,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.69,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.8100.00.1301.00000.00000,,187.87221428571428,,Mar,Q1,2026,8100,الادارة العليا,Top Management,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.012544048493404172,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.81,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.8200.00.1301.00000.00000,,586.6675714285714,,Mar,Q1,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.03917123398735203,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.8300.00.1301.00000.00000,,133.89942857142856,,Mar,Q1,2026,8300,ادارة النظم,IT,G&A-IT,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.008940337088297293,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.83,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.8410.00.1301.00000.00000,,18971.186928571424,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.2666880502484759,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32297000,حساب مصروف قطع غيار,Adel,01.13.1407.32297000.8700.00.1301.00000.00000,,4.813571428571429,,Mar,Q1,2026,8700,ادارة الامن,Security,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.00032139757151441735,Q3,EBITDA,1301.0,Chicken,13.0, ,32297000.87,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.00.0000.32295000.00000.00.00000.00000.00000,,86901.73457142856,,Mar,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,5.802345901811348,Q3,EBITDA,0.0,All,0.0, ,32295000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.0000.32295000.8410.00.00000.00000.00000,,8525.171785714285,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.5692175860128387,Q3,EBITDA,0.0,All,13.0, ,32295000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.0000.32295000.8410.00.1301.00000.00000,,23903.68642857143,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.5960263356193782,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.1101.32295000.8410.00.1301.00000.00000,,13.249642857142858,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0008846660116941215,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.1201.32295000.8410.00.1301.00000.00000,,390.6155714285714,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.02608102900638121,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.1303.32295000.8410.00.1301.00000.00000,,287.63471428571427,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.019205095432043417,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.1407.32295000.8410.00.1301.00000.00000,,15060.580714285714,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.005580604546018,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.1407.32295000.8450.00.1301.00000.00000,,410.7142857142857,,Mar,Q1,2026,8450,الموارد البشريه,HR ,G&A-HR,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.02742300098245882,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.845,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,32295000,حساب مصروف مهمات,Adel,01.13.1407.32295000.8700.00.1301.00000.00000,,410.7142857142857,,Mar,Q1,2026,8700,ادارة الامن,Security,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.02742300098245882,Q3,EBITDA,1301.0,Chicken,13.0, ,32295000.87,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.00.0000.33334000.00000.00.00000.00000.00000,,7557.142857142857,,Mar,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.5045832180772423,Q3,EBITDA,0.0,All,0.0, ,33334000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.11.1407.33334000.8600.00.00000.00000.00000,,713.0,,Mar,Q1,2026,8600,الشئون القانونية,Legal,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.047606329705548504,Q3,EBITDA,0.0,All,11.0, ,33334000.86,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1101.33334000.7100.00.00000.00000.00000,,2938.923571428571,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.19622912275012158,Q3,EBITDA,0.0,All,13.0,OHC,33334000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1303.33334000.7100.00.1301.00000.00000,,476.4285714285714,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.03181068113965223,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33334000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1405.33334000.7100.00.1301.00000.00000,,165.4932142857143,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.011049824015871956,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33334000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1407.33334000.00000.00.00000.00000.00000,,26247.10714285714,,Mar,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.7524943007850131,Q3,EBITDA,0.0,All,13.0, ,33334000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1407.33334000.7200.00.00000.00000.00000,,3752.778571428571,,Mar,Q1,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.2505694445769227,Q3,EBITDA,0.0,All,13.0,OHC,33334000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1407.33334000.8200.00.00000.00000.00000,,921.3142857142856,,Mar,Q1,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.06151527580385161,Q3,EBITDA,0.0,All,13.0, ,33334000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1407.33334000.8400.00.00000.00000.00000,,1872.857142857143,,Mar,Q1,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.12504888448001222,Q3,EBITDA,0.0,All,13.0, ,33334000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1407.33334000.8400.00.1301.00000.00000,,62646.916999999994,,Mar,Q1,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,4.182874874808038,Q3,EBITDA,1301.0,Chicken,13.0, ,33334000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.13.1407.33334000.8600.00.00000.00000.00000,,807.7599999999999,,Mar,Q1,2026,8600,الشئون القانونية,Legal,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0539333644922214,Q3,EBITDA,0.0,All,13.0, ,33334000.86,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33334000,رسوم اخرى,Adel,01.14.1405.33334000.7100.00.1401.00000.00000,,330.7646428571428,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.02208483961121338,Q3,EBITDA,1401.0,Meat,14.0,OHC,33334000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33333000,رسوم طريق,Adel,01.13.1201.33333000.7100.00.1301.00000.00000,,244.78571428571428,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5517001.0,Transportation Expenses,0.0,Transportation & Travel Exp.,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.016344108585545455,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33333000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33332200,رسوم قضائية,Adel,01.13.1407.33332200.8600.00.00000.00000.00000,,52656.78978571428,,Mar,Q1,2026,8600,الشئون القانونية,Legal,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5514001.0,Legal consultation fee,0.0,"Consulting, Legal & Audit Fees",04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,3.515843612586919,Q3,EBITDA,0.0,All,13.0, ,33332200.86,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33332200,رسوم قضائية,Adel,01.14.1303.33332200.7100.00.1401.00000.00000,,10735.57857142857,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5514001.0,Legal consultation fee,0.0,"Consulting, Legal & Audit Fees",01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.7168043380802944,Q3,EBITDA,1401.0,Meat,14.0,OHC,33332200.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33332100,رسوم مخالفات,Adel,01.13.1406.33332100.7100.00.1301.00000.00000,,57.49999999999999,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518009.0,Vehicle Registration & Fees,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.003839220137544234,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33332100.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33332100,رسوم مخالفات,Adel,01.13.1406.33332100.7100.00.1401.00000.00000,,57.49999999999999,,Mar,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518009.0,Vehicle Registration & Fees,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.003839220137544234,Q3,EBITDA,1401.0,Meat,13.0,OHC,33332100.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-03-31,33211000,سولار,Adel,01.13.1201.33211000.8410.00.1301.00000.00000,,709.504,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5516003.0,Gas,0.0,Utililies & Energy Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.04737290512118582,Q3,EBITDA,1301.0,Chicken,13.0, ,33211000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33225000,صيانات اخري,Adel,01.00.0000.33225000.8100.00.00000.00000.00000,,57227.923142857144,,Mar,Q1,2026,8100,الادارة العليا,Top Management,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5515007.0,Other Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,3.8210538253894066,Q3,EBITDA,0.0,All,0.0, ,33225000.81,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33223000,صيانة اثاث ومعدات مكتبية,Adel,01.00.1407.33223000.8300.00.00000.00000.00000,,52365.08571428571,,Mar,Q1,2026,8300,ادارة النظم,IT,G&A-IT,04 - Overhead Expenses,PL,5515002.0,Furniture Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,3.4963668100611414,Q3,EBITDA,0.0,All,0.0, ,33223000.83,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33224000,صيانة سيارات,Adel,01.00.0000.33224000.00000.00.00000.00000.00000,,-657.1428571428571,,Mar,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5515006.0,Vehicle Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,-0.043876801571934104,Q3,EBITDA,0.0,All,0.0, ,33224000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-03-31,33224000,صيانة سيارات,Adel,01.13.1101.33224000.8410.00.1301.00000.00000,,15859.615499999998,,Mar,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5515006.0,Vehicle Maintenance,0.0,Maintenance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.058931394805368,Q3,EBITDA,1301.0,Chicken,13.0, ,33224000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
